doc_id,topic_id,topic_label
A0068444_00608.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00202.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00563.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00730.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00675.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00240.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00415.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00537.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00670.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00469.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00736.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00582.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00496.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00448.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00266.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00775.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00345.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00454.xml,5,witnet_hördt_swarat_sedt_berätta
A0068444_00632.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00699.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00587.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00564.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00521.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00269.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00745.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00476.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00738.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00618.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00248.xml,14,die_mit_herren_und_compagnie
A0068444_00138.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00095.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00254.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00267.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00338.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00311.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00755.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00622.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
